,ID,Verb,Embedding,Context,Target,target.LMEDS,MatrixOrComplement,CollapsedProminence,PredType,Answer
1959,311,think,negation,"A: Well, got any problems on Mockingbird with crime or is that a crime free zone there? B: No,","I don't think there is any such thing, as a crime free zone any longer.","I don't think there is any such thing, as a crime free zone any longer.",complAll,COMPLEMENT,Non-Factive,-3
1960,311,think,negation,"A: Well, got any problems on Mockingbird with crime or is that a crime free zone there? B: No,","I don't think there is any such thing, as a crime free zone any longer.","I don't think there is any such thing, as a crime free zone any longer.",complAll,COMPLEMENT,Non-Factive,-2
1961,311,think,negation,"A: Well, got any problems on Mockingbird with crime or is that a crime free zone there? B: No,","I don't think there is any such thing, as a crime free zone any longer.","I don't think there is any such thing, as a crime free zone any longer.",complAll,COMPLEMENT,Non-Factive,-3
1962,311,think,negation,"A: Well, got any problems on Mockingbird with crime or is that a crime free zone there? B: No,","I don't think there is any such thing, as a crime free zone any longer.","I don't think there is any such thing, as a crime free zone any longer.",complAll,COMPLEMENT,Non-Factive,-2
1963,311,think,negation,"A: Well, got any problems on Mockingbird with crime or is that a crime free zone there? B: No,","I don't think there is any such thing, as a crime free zone any longer.","I don't think there is any such thing, as a crime free zone any longer.",complAll,COMPLEMENT,Non-Factive,-2
1964,311,think,negation,"A: Well, got any problems on Mockingbird with crime or is that a crime free zone there? B: No,","I don't think there is any such thing, as a crime free zone any longer.","I don't think there is any such thing, as a crime free zone any longer.",complAll,COMPLEMENT,Non-Factive,-3
1965,311,think,negation,"A: Well, got any problems on Mockingbird with crime or is that a crime free zone there? B: No,","I don't think there is any such thing, as a crime free zone any longer.","I don't think there is any such thing, as a crime free zone any longer.",complAll,COMPLEMENT,Non-Factive,3
1966,312,think,negation,"A: and I guess I would like, I don't know, the European countries certainly, uh, none of them have capital punishment and they don't have a crime problem either. B: Oh, really. A: No, you can't, they don't execute anybody in Britain or France and I don't believe they do in Germany or Italy either and they don't have the crime problems we do.","They don't have the crime problems we do, I don't really think that there is too much of a relationship between the two.",I don't really think that there is too much of a relationship between the two,broad,BROAD,Non-Factive,-3
1967,312,think,negation,"A: and I guess I would like, I don't know, the European countries certainly, uh, none of them have capital punishment and they don't have a crime problem either. B: Oh, really. A: No, you can't, they don't execute anybody in Britain or France and I don't believe they do in Germany or Italy either and they don't have the crime problems we do.","They don't have the crime problems we do, I don't really think that there is too much of a relationship between the two.",I don't really think that there is too much of a relationship between the two,broad,BROAD,Non-Factive,-2
1968,312,think,negation,"A: and I guess I would like, I don't know, the European countries certainly, uh, none of them have capital punishment and they don't have a crime problem either. B: Oh, really. A: No, you can't, they don't execute anybody in Britain or France and I don't believe they do in Germany or Italy either and they don't have the crime problems we do.","They don't have the crime problems we do, I don't really think that there is too much of a relationship between the two.",I don't really think that there is too much of a relationship between the two,broad,BROAD,Non-Factive,-2
1969,312,think,negation,"A: and I guess I would like, I don't know, the European countries certainly, uh, none of them have capital punishment and they don't have a crime problem either. B: Oh, really. A: No, you can't, they don't execute anybody in Britain or France and I don't believe they do in Germany or Italy either and they don't have the crime problems we do.","They don't have the crime problems we do, I don't really think that there is too much of a relationship between the two.",I don't really think that there is too much of a relationship between the two,broad,BROAD,Non-Factive,-1
1970,312,think,negation,"A: and I guess I would like, I don't know, the European countries certainly, uh, none of them have capital punishment and they don't have a crime problem either. B: Oh, really. A: No, you can't, they don't execute anybody in Britain or France and I don't believe they do in Germany or Italy either and they don't have the crime problems we do.","They don't have the crime problems we do, I don't really think that there is too much of a relationship between the two.",I don't really think that there is too much of a relationship between the two,broad,BROAD,Non-Factive,-3
1971,312,think,negation,"A: and I guess I would like, I don't know, the European countries certainly, uh, none of them have capital punishment and they don't have a crime problem either. B: Oh, really. A: No, you can't, they don't execute anybody in Britain or France and I don't believe they do in Germany or Italy either and they don't have the crime problems we do.","They don't have the crime problems we do, I don't really think that there is too much of a relationship between the two.",I don't really think that there is too much of a relationship between the two,broad,BROAD,Non-Factive,-3
1972,312,think,negation,"A: and I guess I would like, I don't know, the European countries certainly, uh, none of them have capital punishment and they don't have a crime problem either. B: Oh, really. A: No, you can't, they don't execute anybody in Britain or France and I don't believe they do in Germany or Italy either and they don't have the crime problems we do.","They don't have the crime problems we do, I don't really think that there is too much of a relationship between the two.",I don't really think that there is too much of a relationship between the two,broad,BROAD,Non-Factive,0
